Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q31PF1	unreviewed	Photosystem II oxygen-evolving complex 23K protein	Synpcc7942_1038	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	195	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]; calcium ion binding [GO:0005509]; photosynthesis [GO:0015979]	photosynthesis [GO:0015979]	extrinsic component of membrane [GO:0019898]; photosystem II oxygen evolving complex [GO:0009654]	calcium ion binding [GO:0005509]	GO:0005509; GO:0009654; GO:0015979; GO:0019898
Q31PF3	unreviewed	ParB/Sulfiredoxin domain-containing protein	Synpcc7942_1036	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	167					
Q31PF4	unreviewed	Proteasome-type protease	Synpcc7942_1035	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	264	proteasome core complex [GO:0005839]; peptidase activity [GO:0008233]; proteolysis involved in protein catabolic process [GO:0051603]	proteolysis involved in protein catabolic process [GO:0051603]	proteasome core complex [GO:0005839]	peptidase activity [GO:0008233]	GO:0005839; GO:0008233; GO:0051603
Q31PF5	unreviewed	Transglutaminase-like	Synpcc7942_1034	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	287					
Q31PF6	unreviewed	DUF403 domain-containing protein	Synpcc7942_1033	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	318					
Q31PF7	unreviewed	Circularly permuted ATP-grasp type 2 domain-containing protein	Synpcc7942_1032	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	488					
Q31PF8	unreviewed	Uncharacterized protein	Synpcc7942_1031	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	113	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31PG1	unreviewed	AB hydrolase-1 domain-containing protein	Synpcc7942_1028	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	318	catalytic activity [GO:0003824]			catalytic activity [GO:0003824]	GO:0003824
Q31PG2	reviewed	Putative regulatory protein Synpcc7942_1027	Synpcc7942_1027	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	87					
Q31PG4	unreviewed	TPR repeat	Synpcc7942_1025	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	156					
Q31PG5	unreviewed	EamA domain-containing protein	Synpcc7942_1024	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	330	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31PG6	unreviewed	Uncharacterized protein	Synpcc7942_1023	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	81					
Q31PG7	unreviewed	DUF1350 domain-containing protein	Synpcc7942_1022	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	262					
Q31PG8	unreviewed	O-succinylbenzoic acid-CoA ligase	Synpcc7942_1021	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	447	medium-chain fatty acid-CoA ligase activity [GO:0031956]; fatty acid metabolic process [GO:0006631]	fatty acid metabolic process [GO:0006631]		medium-chain fatty acid-CoA ligase activity [GO:0031956]	GO:0006631; GO:0031956
Q31PG9	unreviewed	o-succinylbenzoate synthase (EC 4.2.1.113)	Synpcc7942_1020	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	316	catalytic activity [GO:0003824]; menaquinone biosynthetic process [GO:0009234]	menaquinone biosynthetic process [GO:0009234]		catalytic activity [GO:0003824]	GO:0003824; GO:0009234
Q31PH1	unreviewed	Uncharacterized protein	Synpcc7942_1018	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	211					
Q31PH2	reviewed	Probable transcriptional regulatory protein Synpcc7942_1017	Synpcc7942_1017	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	253	cytosol [GO:0005829]; DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]	DNA binding [GO:0003677]	GO:0003677; GO:0005829; GO:0006355
Q31PH3	unreviewed	CheW protein	Synpcc7942_1016	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	160	cytosol [GO:0005829]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	chemotaxis [GO:0006935]; signal transduction [GO:0007165]	cytosol [GO:0005829]		GO:0005829; GO:0006935; GO:0007165
Q31PH6	unreviewed	Uncharacterized protein	Synpcc7942_1013	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	78					
Q31PH9	unreviewed	Ribosomal large subunit pseudouridine synthase B (EC 5.4.99.-)	Synpcc7942_1010	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	243	RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	enzyme-directed rRNA pseudouridine synthesis [GO:0000455]		RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]	GO:0000455; GO:0003723; GO:0120159
Q31PI0	unreviewed	Transcriptional regulator, XRE family	Synpcc7942_1009	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	199	membrane [GO:0016020]; DNA binding [GO:0003677]		membrane [GO:0016020]	DNA binding [GO:0003677]	GO:0003677; GO:0016020
Q31PI3	unreviewed	TPR repeat	Synpcc7942_1006	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	359					
Q31PI4	unreviewed	HAD-superfamily hydrolase subfamily IA, variant 3	Synpcc7942_1005	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	209	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
Q31PI5	unreviewed	Cupin type-2 domain-containing protein	Synpcc7942_1004	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	117					
Q31PI9	unreviewed	LTD domain-containing protein	Synpcc7942_1000	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	1076	catalytic activity [GO:0003824]			catalytic activity [GO:0003824]	GO:0003824
Q31PJ0	unreviewed	Uncharacterized protein	Synpcc7942_0999	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	99					
Q31PJ3	unreviewed	Glycerate kinase (EC 2.7.1.31)	Synpcc7942_0996	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	328	glycerate kinase activity [GO:0008887]			glycerate kinase activity [GO:0008887]	GO:0008887
Q31PJ4	unreviewed	Ycf20-like protein	Synpcc7942_0995	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	131					
Q31PJ5	unreviewed	Lipoprotein	Synpcc7942_0994	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	189					
Q31PJ6	unreviewed	G domain-containing protein	Synpcc7942_0993	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	459	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31PJ7	unreviewed	Uncharacterized protein	Synpcc7942_0992	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	665					
Q31PK0	unreviewed	Uncharacterized protein	Synpcc7942_0989	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	147					
Q31PK1	unreviewed	DUF2488 family protein	Synpcc7942_0988	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	108					
Q31PK3	unreviewed	Probable glycosyltransferase	Synpcc7942_0986	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	383	glycosyltransferase activity [GO:0016757]			glycosyltransferase activity [GO:0016757]	GO:0016757
Q31PK4	unreviewed	Major facilitator superfamily (MFS) profile domain-containing protein	Synpcc7942_0985	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	460	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
Q31PK7	unreviewed	Coenzyme Q-binding protein COQ10 START domain-containing protein	Synpcc7942_0982	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	204					
Q31PK8	unreviewed	Helicase HerA central domain-containing protein	Synpcc7942_0981	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	564					
Q31PK9	unreviewed	Threonine efflux protein	Synpcc7942_0980	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	207	plasma membrane [GO:0005886]; amino acid transmembrane transporter activity [GO:0015171]		plasma membrane [GO:0005886]	amino acid transmembrane transporter activity [GO:0015171]	GO:0005886; GO:0015171
Q31PL0	unreviewed	Damage-inducible protein DinB	Synpcc7942_0979	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	167	metal ion binding [GO:0046872]			metal ion binding [GO:0046872]	GO:0046872
Q31PL3	unreviewed	CBS	Synpcc7942_0976	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	909	metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]; tRNA processing [GO:0008033]	tRNA processing [GO:0008033]		metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]	GO:0000049; GO:0000166; GO:0008033; GO:0016779; GO:0046872
Q31PL5	unreviewed	UDP-glucose dehydrogenase	Synpcc7942_0974	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	56	NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]			NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	GO:0016616; GO:0051287
Q31PL7	unreviewed	YjgF-like protein	Synpcc7942_0972	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	130	cytosol [GO:0005829]; deaminase activity [GO:0019239]		cytosol [GO:0005829]	deaminase activity [GO:0019239]	GO:0005829; GO:0019239
Q31PL8	unreviewed	Rho termination factor-like N-terminal domain-containing protein	Synpcc7942_0971	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	452	DNA-templated transcription termination [GO:0006353]	DNA-templated transcription termination [GO:0006353]			GO:0006353
Q31PL9	unreviewed	Phytoene dehydrogenase-like	Synpcc7942_0970	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	523	membrane [GO:0016020]; oxidoreductase activity [GO:0016491]; carotenoid metabolic process [GO:0016116]	carotenoid metabolic process [GO:0016116]	membrane [GO:0016020]	oxidoreductase activity [GO:0016491]	GO:0016020; GO:0016116; GO:0016491
Q31PM0	unreviewed	Carboxymethylenebutenolidase (EC 3.1.1.45)	Synpcc7942_0969	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	275	membrane [GO:0016020]; carboxymethylenebutenolidase activity [GO:0008806]		membrane [GO:0016020]	carboxymethylenebutenolidase activity [GO:0008806]	GO:0008806; GO:0016020
Q31PM1	unreviewed	Uncharacterized protein	Synpcc7942_0968	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	71					
Q31PM3	unreviewed	DNA-binding domain-containing protein	Synpcc7942_0966	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	195					
Q31PM4	unreviewed	Ammonium transporter protein Amt1-like	Synpcc7942_0965	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	320	3'(2'),5'-bisphosphate nucleotidase activity [GO:0008441]; metal ion binding [GO:0046872]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; sulfate assimilation [GO:0000103]	phosphatidylinositol phosphate biosynthetic process [GO:0046854]; sulfate assimilation [GO:0000103]		3'(2'),5'-bisphosphate nucleotidase activity [GO:0008441]; metal ion binding [GO:0046872]	GO:0000103; GO:0008441; GO:0046854; GO:0046872
Q31PM5	unreviewed	Uncharacterized protein	Synpcc7942_0964	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	172					
Q31PM6	unreviewed	Probable methyltransferase	Synpcc7942_0963	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	126	methyltransferase activity [GO:0008168]; DNA repair [GO:0006281]; methylation [GO:0032259]	DNA repair [GO:0006281]; methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0006281; GO:0008168; GO:0032259
Q31PM8	unreviewed	Cell envelope-related function transcriptional attenuator common domain	Synpcc7942_0961	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	337					
Q31PM9	unreviewed	ATPase	Synpcc7942_0960	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	417	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]	carbohydrate transport [GO:0008643]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0008643; GO:0016887; GO:0055052; GO:0140359
Q31PN2	unreviewed	Cob(I)yrinic acid a,c-diamide adenosyltransferase (EC 2.5.1.17)	Synpcc7942_0957	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	215	ATP binding [GO:0005524]; corrinoid adenosyltransferase activity [GO:0008817]; cobalamin biosynthetic process [GO:0009236]	cobalamin biosynthetic process [GO:0009236]		ATP binding [GO:0005524]; corrinoid adenosyltransferase activity [GO:0008817]	GO:0005524; GO:0008817; GO:0009236
Q31PN3	unreviewed	CobW C-terminal domain-containing protein	Synpcc7942_0956	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	380	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
Q31PN4	unreviewed	Uncharacterized protein	Synpcc7942_0955	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	172					
Q31PN5	unreviewed	Glycine cleavage T-protein-like	Synpcc7942_0954	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	344	iron-sulfur cluster assembly [GO:0016226]	iron-sulfur cluster assembly [GO:0016226]			GO:0016226
Q31PN6	unreviewed	EVE domain-containing protein	Synpcc7942_0953	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	154					
Q31PN7	unreviewed	PD-(D/E)XK endonuclease-like domain-containing protein	Synpcc7942_0952	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	263	helicase activity [GO:0004386]; DNA repair [GO:0006281]	DNA repair [GO:0006281]		helicase activity [GO:0004386]	GO:0004386; GO:0006281
Q31PN9	unreviewed	Multiple sugar transport system substrate-binding protein	Synpcc7942_0950	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	438	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; maltose binding [GO:1901982]; maltodextrin transmembrane transport [GO:0042956]; maltose transport [GO:0015768]	maltodextrin transmembrane transport [GO:0042956]; maltose transport [GO:0015768]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	maltose binding [GO:1901982]	GO:0015768; GO:0042956; GO:0055052; GO:1901982
Q31PP0	unreviewed	Permease protein of sugar ABC transporter	Synpcc7942_0949	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	292	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
Q31PP1	unreviewed	Permease protein of sugar ABC transporter	Synpcc7942_0948	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	275	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
Q31PP2	unreviewed	ATPase	Synpcc7942_0947	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	355	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887; GO:0055052; GO:0140359
Q31PP3	unreviewed	UDP-galactopyranose mutase (EC 5.4.99.9)	Synpcc7942_0946	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	495	membrane [GO:0016020]; oxidoreductase activity [GO:0016491]; UDP-galactopyranose mutase activity [GO:0008767]		membrane [GO:0016020]	oxidoreductase activity [GO:0016491]; UDP-galactopyranose mutase activity [GO:0008767]	GO:0008767; GO:0016020; GO:0016491
Q31PP4	unreviewed	Uncharacterized protein	Synpcc7942_0945	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	324	catalytic activity [GO:0003824]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]			catalytic activity [GO:0003824]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	GO:0003824; GO:0046872; GO:0051536
Q31PP8	unreviewed	ATPase	Synpcc7942_0941	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	569	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0005524; GO:0016887
Q31PP9	unreviewed	Transcriptional regulator, XRE family	Synpcc7942_0940	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	116	DNA binding [GO:0003677]			DNA binding [GO:0003677]	GO:0003677
Q31PQ1	unreviewed	Transcriptional regulator, ArsR family	Synpcc7942_0938	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	106	DNA-binding transcription factor activity [GO:0003700]			DNA-binding transcription factor activity [GO:0003700]	GO:0003700
