Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
M1J3P3	unreviewed	Transposase DDE domain-containing protein	SacRon12I_09135	Sulfolobus acidocaldarius Ron12/I	131					
M1J3P6	unreviewed	Uncharacterized protein	SacRon12I_08175	Sulfolobus acidocaldarius Ron12/I	188	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J3P8	unreviewed	Uncharacterized protein	SacRon12I_09160	Sulfolobus acidocaldarius Ron12/I	269					
M1J3Q0	unreviewed	Uncharacterized protein	SacRon12I_08200	Sulfolobus acidocaldarius Ron12/I	156	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J3Q1	unreviewed	Conjugative plasmid protein	SacN8_02710	Sulfolobus acidocaldarius N8	146					
M1J3Q4	unreviewed	Uncharacterized protein	SacRon12I_09185	Sulfolobus acidocaldarius Ron12/I	62					
M1J3Q5	unreviewed	HMA domain-containing protein	SacRon12I_08225	Sulfolobus acidocaldarius Ron12/I	93	metal ion binding [GO:0046872]			metal ion binding [GO:0046872]	GO:0046872
M1J3Q7	unreviewed	Amidohydrolase	SacN8_02735	Sulfolobus acidocaldarius N8	382	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]			hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	GO:0016810
M1J3R0	unreviewed	Type I-D CRISPR-associated protein Cas7/Csc2	SacRon12I_09210	Sulfolobus acidocaldarius Ron12/I	351					
M1J3R1	unreviewed	Major facilitator superfamily (MFS) profile domain-containing protein	SacRon12I_08250	Sulfolobus acidocaldarius Ron12/I	376	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]		membrane [GO:0016020]	transmembrane transporter activity [GO:0022857]	GO:0016020; GO:0022857
M1J3R3	unreviewed	Conjugative plasmid protein	SacN8_02760	Sulfolobus acidocaldarius N8	78	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J3R6	unreviewed	Pyridine nucleotide-disulfide oxidoreductase	SacRon12I_08275	Sulfolobus acidocaldarius Ron12/I	321	NAD(P)H dehydrogenase (quinone) activity [GO:0003955]; aerobic electron transport chain [GO:0019646]	aerobic electron transport chain [GO:0019646]		NAD(P)H dehydrogenase (quinone) activity [GO:0003955]	GO:0003955; GO:0019646
M1J3S0	unreviewed	Uncharacterized protein	SacRon12I_08300	Sulfolobus acidocaldarius Ron12/I	377	membrane [GO:0016020]; molybdate ion binding [GO:0030973]; molybdate ion transport [GO:0015689]	molybdate ion transport [GO:0015689]	membrane [GO:0016020]	molybdate ion binding [GO:0030973]	GO:0015689; GO:0016020; GO:0030973
M1J3S2	unreviewed	Alkyldihydroxyacetonephosphate synthase	SacRon12I_09260	Sulfolobus acidocaldarius Ron12/I	415	D-lactate dehydrogenase (cytochrome) activity [GO:0004458]; D-lactate dehydrogenase activity [GO:0008720]; FAD binding [GO:0071949]; lactate catabolic process [GO:1903457]	lactate catabolic process [GO:1903457]		D-lactate dehydrogenase (cytochrome) activity [GO:0004458]; D-lactate dehydrogenase activity [GO:0008720]; FAD binding [GO:0071949]	GO:0004458; GO:0008720; GO:0071949; GO:1903457
M1J3S5	unreviewed	Voltage-gated chloride channel	SacRon12I_08325	Sulfolobus acidocaldarius Ron12/I	587	chloride channel complex [GO:0034707]; chloride channel activity [GO:0005254]		chloride channel complex [GO:0034707]	chloride channel activity [GO:0005254]	GO:0005254; GO:0034707
M1J3S7	unreviewed	AAA domain-containing protein	SacRon12I_09285	Sulfolobus acidocaldarius Ron12/I	255					
M1J3T0	unreviewed	Uncharacterized protein	SacRon12I_08350	Sulfolobus acidocaldarius Ron12/I	66					
M1J3T2	unreviewed	Clan AA aspartic protease	SacRon12I_09310	Sulfolobus acidocaldarius Ron12/I	105					
M1J3T6	unreviewed	DUF72 domain-containing protein	SacRon12I_08375	Sulfolobus acidocaldarius Ron12/I	221					
M1J3T7	unreviewed	Ubiquinone/menaquinone biosynthesis methyltransferase	SacRon12I_09335	Sulfolobus acidocaldarius Ron12/I	237	methyltransferase activity [GO:0008168]; methylation [GO:0032259]	methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0008168; GO:0032259
M1J3U1	unreviewed	Sugar-proton symporter	SacRon12I_08400	Sulfolobus acidocaldarius Ron12/I	479	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]		membrane [GO:0016020]	transmembrane transporter activity [GO:0022857]	GO:0016020; GO:0022857
M1J3U2	unreviewed	Transposase	SacRon12I_09360	Sulfolobus acidocaldarius Ron12/I	90					
M1J3U5	unreviewed	DUF4352 domain-containing protein	SacRon12I_08425	Sulfolobus acidocaldarius Ron12/I	241					
M1J3V3	unreviewed	Putative phage metallopeptidase domain-containing protein	SacRon12I_08475	Sulfolobus acidocaldarius Ron12/I	138					
M1J3V4	unreviewed	Dolichyl-phosphate beta-glucosyltransferase	SacRon12I_09385	Sulfolobus acidocaldarius Ron12/I	244	transferase activity [GO:0016740]; protein N-linked glycosylation [GO:0006487]	protein N-linked glycosylation [GO:0006487]		transferase activity [GO:0016740]	GO:0006487; GO:0016740
M1J3V6	unreviewed	XPF/RAD1 repair endonuclease	SacN8_02935	Sulfolobus acidocaldarius N8	236	damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]; single-stranded DNA endodeoxyribonuclease activity [GO:0000014]; double-strand break repair via homologous recombination [GO:0000724]; nucleotide-excision repair involved in interstrand cross-link repair [GO:1901255]	double-strand break repair via homologous recombination [GO:0000724]; nucleotide-excision repair involved in interstrand cross-link repair [GO:1901255]		damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]; single-stranded DNA endodeoxyribonuclease activity [GO:0000014]	GO:0000014; GO:0000724; GO:0003684; GO:0003697; GO:1901255
M1J3V8	unreviewed	Na+/solute symporter	SacRon12I_08500	Sulfolobus acidocaldarius Ron12/I	526	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
M1J3W2	unreviewed	CdvA-like coiled-coil domain-containing protein	SacRon12I_08525	Sulfolobus acidocaldarius Ron12/I	158					
M1J3W5	unreviewed	Glycosyl transferase group 1	SacRon12I_09410	Sulfolobus acidocaldarius Ron12/I	355	membrane [GO:0016020]; GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity [GO:0004378]; protein glycosylation [GO:0006486]	protein glycosylation [GO:0006486]	membrane [GO:0016020]	GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity [GO:0004378]	GO:0004378; GO:0006486; GO:0016020
M1J3W6	unreviewed	C4-dicarboxylate transporter/malic acid transport protein	SacRon12I_08550	Sulfolobus acidocaldarius Ron12/I	346	plasma membrane [GO:0005886]; sulfite transmembrane transporter activity [GO:0000319]		plasma membrane [GO:0005886]	sulfite transmembrane transporter activity [GO:0000319]	GO:0000319; GO:0005886
M1J3X0	unreviewed	Membrane protein	SacRon12I_09435	Sulfolobus acidocaldarius Ron12/I	761	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J3X1	unreviewed	Solute-binding protein family 5 domain-containing protein	SacRon12I_08575	Sulfolobus acidocaldarius Ron12/I	765	membrane [GO:0016020]; peptide transmembrane transporter activity [GO:1904680]; peptide transport [GO:0015833]	peptide transport [GO:0015833]	membrane [GO:0016020]	peptide transmembrane transporter activity [GO:1904680]	GO:0015833; GO:0016020; GO:1904680
M1J3X4	unreviewed	Glycosyl transferase family 1 domain-containing protein	SacRon12I_09460	Sulfolobus acidocaldarius Ron12/I	437	glycosyltransferase activity [GO:0016757]			glycosyltransferase activity [GO:0016757]	GO:0016757
M1J3X6	unreviewed	ABC transporter	SacRon12I_08600	Sulfolobus acidocaldarius Ron12/I	313	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]	peptide transport [GO:0015833]		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0015833; GO:0016887
M1J3X8	unreviewed	Uncharacterized protein	SacRon12I_09485	Sulfolobus acidocaldarius Ron12/I	59					
M1J3X9	unreviewed	RNA-binding protein	SacN8_03035	Sulfolobus acidocaldarius N8	208					
M1J3Y1	unreviewed	Phenylacetic acid catabolic protein	SacRon12I_08625	Sulfolobus acidocaldarius Ron12/I	231	cytosol [GO:0005829]; phenylacetate catabolic process [GO:0010124]	phenylacetate catabolic process [GO:0010124]	cytosol [GO:0005829]		GO:0005829; GO:0010124
M1J3Y3	unreviewed	Uncharacterized protein	SacRon12I_09520	Sulfolobus acidocaldarius Ron12/I	46					
M1J3Y4	unreviewed	Uncharacterized protein	SacN8_03060	Sulfolobus acidocaldarius N8	98					
M1J3Y6	unreviewed	Phenylacetic acid degradation operon negative regulatory protein	SacRon12I_08650	Sulfolobus acidocaldarius Ron12/I	262	DNA-templated transcription [GO:0006351]	DNA-templated transcription [GO:0006351]			GO:0006351
M1J3Y7	unreviewed	VapB-type antitoxin	SacRon12I_09545	Sulfolobus acidocaldarius Ron12/I	61					
M1J3Z2	unreviewed	HTH cro/C1-type domain-containing protein	SacN8_03085	Sulfolobus acidocaldarius N8	103					
M1J3Z4	unreviewed	Proline iminopeptidase	SacRon12I_09595	Sulfolobus acidocaldarius Ron12/I	172	peptidase activity [GO:0008233]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		peptidase activity [GO:0008233]	GO:0006508; GO:0008233
M1J3Z6	unreviewed	Uncharacterized protein	SacRon12I_08700	Sulfolobus acidocaldarius Ron12/I	111	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J3Z7	unreviewed	Sugar proton symporter	SacRon12I_09620	Sulfolobus acidocaldarius Ron12/I	485	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]		membrane [GO:0016020]	transmembrane transporter activity [GO:0022857]	GO:0016020; GO:0022857
M1J400	unreviewed	VapB-type antitoxin	SacRon12I_08725	Sulfolobus acidocaldarius Ron12/I	88					
M1J401	unreviewed	Transposase	SacRon12I_09645	Sulfolobus acidocaldarius Ron12/I	66					
M1J404	unreviewed	PIN domain-containing protein	SacRon12I_09670	Sulfolobus acidocaldarius Ron12/I	139					
M1J405	unreviewed	Conjugative plasmid protein	SacRon12I_08750	Sulfolobus acidocaldarius Ron12/I	136					
M1J408	unreviewed	Uncharacterized protein	SacRon12I_09695	Sulfolobus acidocaldarius Ron12/I	165					
M1J409	unreviewed	ABC transporter	SacRon12I_08775	Sulfolobus acidocaldarius Ron12/I	309	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
M1J411	unreviewed	Rieske-type (2Fe-2S) protein	SacRon12I_09720	Sulfolobus acidocaldarius Ron12/I	109	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]			2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]	GO:0046872; GO:0051537
M1J414	unreviewed	Exonuclease	SacN8_03140	Sulfolobus acidocaldarius N8	152					
M1J415	unreviewed	Roadblock/LAMTOR2 domain-containing protein	SacRon12I_08800	Sulfolobus acidocaldarius Ron12/I	112					
M1J416	unreviewed	Acetyl-CoA acetyltransferase	SacRon12I_09745	Sulfolobus acidocaldarius Ron12/I	386	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; isoprenoid biosynthetic process [GO:0008299]	isoprenoid biosynthetic process [GO:0008299]		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	GO:0008299; GO:0016747
M1J419	unreviewed	Membrane transport protein MMPL domain-containing protein	SacRon12I_09770	Sulfolobus acidocaldarius Ron12/I	748	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
M1J420	unreviewed	Cobalt transport protein	SacRon12I_08825	Sulfolobus acidocaldarius Ron12/I	333	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
M1J422	unreviewed	Uncharacterized protein	SacRon12I_09795	Sulfolobus acidocaldarius Ron12/I	33					
M1J424	unreviewed	HTH DNA-binding domain-containing protein	SacN8_03165	Sulfolobus acidocaldarius N8	163	DNA binding [GO:0003677]			DNA binding [GO:0003677]	GO:0003677
M1J425	unreviewed	Carboxymuconolactone decarboxylase	SacRon12I_08850	Sulfolobus acidocaldarius Ron12/I	130	peroxiredoxin activity [GO:0051920]			peroxiredoxin activity [GO:0051920]	GO:0051920
M1J426	unreviewed	CopG family transcriptional regulator	SacRon12I_09820	Sulfolobus acidocaldarius Ron12/I	78					
M1J429	unreviewed	Uncharacterized protein	SacRon12I_08875	Sulfolobus acidocaldarius Ron12/I	207	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J430	unreviewed	PIN domain-containing protein	SacRon12I_09845	Sulfolobus acidocaldarius Ron12/I	128					
M1J433	unreviewed	Lsm C-terminal domain-containing protein	SacN8_03190	Sulfolobus acidocaldarius N8	144					
M1J434	unreviewed	Uncharacterized protein	SacRon12I_09870	Sulfolobus acidocaldarius Ron12/I	416					
M1J435	unreviewed	Rieske (2Fe-2S) protein	SacRon12I_08900	Sulfolobus acidocaldarius Ron12/I	110	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]			2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]	GO:0046872; GO:0051537
M1J437	unreviewed	TFIIB-type domain-containing protein	SacN8_03215	Sulfolobus acidocaldarius N8	195	zinc ion binding [GO:0008270]			zinc ion binding [GO:0008270]	GO:0008270
M1J438	unreviewed	Uncharacterized protein	SacRon12I_09895	Sulfolobus acidocaldarius Ron12/I	126					
M1J441	unreviewed	Glycosyl transferase group 1	SacRon12I_08925	Sulfolobus acidocaldarius Ron12/I	401	glycosyltransferase activity [GO:0016757]; glucose metabolic process [GO:0006006]	glucose metabolic process [GO:0006006]		glycosyltransferase activity [GO:0016757]	GO:0006006; GO:0016757
M1J442	unreviewed	ABC transporter, ATPase component	SacRon12I_09935	Sulfolobus acidocaldarius Ron12/I	270	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
M1J446	unreviewed	Uncharacterized protein	SacRon12I_09960	Sulfolobus acidocaldarius Ron12/I	195					
M1J447	unreviewed	Uncharacterized protein	SacRon12I_08950	Sulfolobus acidocaldarius Ron12/I	67					
M1J448	unreviewed	Major facilitator superfamily (MFS) profile domain-containing protein	SacN8_03280	Sulfolobus acidocaldarius N8	404	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J452	unreviewed	CRISPR-associated protein Cas6 C-terminal domain-containing protein	SacRon12I_09985	Sulfolobus acidocaldarius Ron12/I	270	endonuclease activity [GO:0004519]; defense response to virus [GO:0051607]	defense response to virus [GO:0051607]		endonuclease activity [GO:0004519]	GO:0004519; GO:0051607
M1J453	unreviewed	Aminotransferase (EC 2.6.1.-)	SacRon12I_08985	Sulfolobus acidocaldarius Ron12/I	362	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	biosynthetic process [GO:0009058]		pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	GO:0008483; GO:0009058; GO:0030170
M1J456	unreviewed	Uncharacterized protein	SacRon12I_10030	Sulfolobus acidocaldarius Ron12/I	398					
M1J458	unreviewed	DUF3782 domain-containing protein	SacRon12I_09010	Sulfolobus acidocaldarius Ron12/I	287					
M1J461	unreviewed	CHAD domain-containing protein	SacRon12I_10055	Sulfolobus acidocaldarius Ron12/I	206					
M1J463	unreviewed	Phosphoribosyltransferase domain-containing protein	SacN8_03385	Sulfolobus acidocaldarius N8	245	purine ribonucleoside salvage [GO:0006166]	purine ribonucleoside salvage [GO:0006166]			GO:0006166
M1J464	unreviewed	Uncharacterized protein	SacRon12I_10080	Sulfolobus acidocaldarius Ron12/I	360	ATP binding [GO:0005524]			ATP binding [GO:0005524]	GO:0005524
M1J466	unreviewed	Thermopsin	SacRon12I_09035	Sulfolobus acidocaldarius Ron12/I	1064	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J468	unreviewed	Uncharacterized protein	SacRon12I_10105	Sulfolobus acidocaldarius Ron12/I	83					
M1J470	unreviewed	Regulatory protein	SacRon12I_09060	Sulfolobus acidocaldarius Ron12/I	121	DNA-binding transcription factor activity [GO:0003700]			DNA-binding transcription factor activity [GO:0003700]	GO:0003700
M1J471	unreviewed	Prephenate dehydratase	SacN8_03435	Sulfolobus acidocaldarius N8	173	cytoplasm [GO:0005737]; prephenate dehydratase activity [GO:0004664]; L-phenylalanine biosynthetic process [GO:0009094]	L-phenylalanine biosynthetic process [GO:0009094]	cytoplasm [GO:0005737]	prephenate dehydratase activity [GO:0004664]	GO:0004664; GO:0005737; GO:0009094
M1J473	unreviewed	Glycerol uptake facilitator protein	SacRon12I_10130	Sulfolobus acidocaldarius Ron12/I	293	plasma membrane [GO:0005886]; glycerol channel activity [GO:0015254]		plasma membrane [GO:0005886]	glycerol channel activity [GO:0015254]	GO:0005886; GO:0015254
M1J474	unreviewed	NOL1/NOP2/sun family protein	SacN8_03460	Sulfolobus acidocaldarius N8	338	RNA binding [GO:0003723]; tRNA (cytidine-5-)-methyltransferase activity [GO:0016428]; tRNA methylation [GO:0030488]	tRNA methylation [GO:0030488]		RNA binding [GO:0003723]; tRNA (cytidine-5-)-methyltransferase activity [GO:0016428]	GO:0003723; GO:0016428; GO:0030488
M1J475	unreviewed	DUF973 family protein	SacRon12I_09085	Sulfolobus acidocaldarius Ron12/I	400	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J477	unreviewed	Pyrimidine transporter	SacRon12I_10155	Sulfolobus acidocaldarius Ron12/I	455	plasma membrane [GO:0005886]; cytosine transmembrane transporter activity [GO:0015209]		plasma membrane [GO:0005886]	cytosine transmembrane transporter activity [GO:0015209]	GO:0005886; GO:0015209
M1J479	unreviewed	Uncharacterized protein	SacN8_03510	Sulfolobus acidocaldarius N8	34					
M1J480	unreviewed	Rieske iron-sulfur protein SoxL2	SacRon12I_09110	Sulfolobus acidocaldarius Ron12/I	268	membrane [GO:0016020]; 2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]		membrane [GO:0016020]	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]	GO:0016020; GO:0046872; GO:0051537
M1J482	unreviewed	CRISPR type III-associated protein domain-containing protein	SacRon12I_10180	Sulfolobus acidocaldarius Ron12/I	313	defense response to virus [GO:0051607]	defense response to virus [GO:0051607]			GO:0051607
M1J485	unreviewed	Glycosyltransferase 2-like domain-containing protein	SacRon12I_09145	Sulfolobus acidocaldarius Ron12/I	336					
M1J486	unreviewed	CRISPR-associated RAMP protein, SSO1426 family	SacRon12I_10205	Sulfolobus acidocaldarius Ron12/I	278	defense response to virus [GO:0051607]	defense response to virus [GO:0051607]			GO:0051607
M1J487	unreviewed	Membrane protein	SacN8_03560	Sulfolobus acidocaldarius N8	219	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M1J489	unreviewed	ABC transporter	SacN8_03585	Sulfolobus acidocaldarius N8	263	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
M1J490	unreviewed	Cyclase	SacRon12I_10240	Sulfolobus acidocaldarius Ron12/I	316	arylformamidase activity [GO:0004061]; L-tryptophan catabolic process to kynurenine [GO:0019441]	L-tryptophan catabolic process to kynurenine [GO:0019441]		arylformamidase activity [GO:0004061]	GO:0004061; GO:0019441
